CustomerID,Age,Gender,Tenure_Months,Monthly_Charges,Contract_Type,Internet_Service,Tech_Support,Payment_Method,Churn
2321,30,Female,51,24.4,Month-to-Month,No,Yes,Mailed Check,No
2322,42,Female,53,100.19,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
2323,62,Male,36,50.74,Two Year,Fiber Optic,No,Mailed Check,No
2324,68,Female,5,79.34,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2325,36,Male,25,64.9,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
2326,72,Male,37,67.13,Two Year,Fiber Optic,No,Credit Card,Yes
2327,63,Female,19,91.18,Two Year,Fiber Optic,Yes,Electronic Check,Yes
2328,53,Male,35,78.93,Two Year,DSL,No,Electronic Check,No
2329,62,Male,34,37.53,Month-to-Month,DSL,No,Credit Card,No
2330,25,Male,54,18.16,Month-to-Month,DSL,No,Credit Card,Yes
2331,46,Male,46,102.43,Month-to-Month,DSL,No,Bank Transfer,Yes
2332,72,Male,6,107.34,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2333,70,Female,1,28.09,Two Year,Fiber Optic,No,Bank Transfer,Yes
2334,72,Female,71,44.04,Two Year,Fiber Optic,Yes,Mailed Check,Yes
2335,49,Male,34,41.06,Two Year,Fiber Optic,No,Credit Card,Yes
2336,68,Male,56,113.12,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2337,61,Female,26,32.53,One Year,DSL,Yes,Electronic Check,No
2338,35,Female,42,28.32,Two Year,DSL,Yes,Electronic Check,No
2339,23,Female,38,30.0,Month-to-Month,DSL,Yes,Bank Transfer,No
2340,35,Male,26,90.29,Month-to-Month,No,No,Credit Card,No
2341,36,Female,59,107.68,One Year,Fiber Optic,No,Electronic Check,Yes
2342,39,Female,24,53.27,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2343,54,Male,21,24.97,Two Year,DSL,Yes,Bank Transfer,No
2344,49,Male,60,74.43,Month-to-Month,Fiber Optic,No,Bank Transfer,No
2345,73,Female,20,33.09,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2346,58,Male,6,17.06,Two Year,Fiber Optic,No,Bank Transfer,No
2347,20,Female,67,107.49,Two Year,Fiber Optic,No,Credit Card,No
2348,45,Female,10,105.79,One Year,Fiber Optic,No,Credit Card,Yes
2349,27,Male,12,117.35,One Year,No,Yes,Mailed Check,Yes
2350,68,Male,22,62.14,Two Year,No,No,Mailed Check,No
2351,52,Female,62,42.34,Two Year,DSL,No,Bank Transfer,Yes
2352,46,Male,61,94.68,One Year,Fiber Optic,No,Credit Card,No
2353,71,Male,17,29.85,One Year,DSL,No,Electronic Check,No
2354,32,Male,10,36.76,Month-to-Month,No,No,Mailed Check,Yes
2355,50,Male,12,38.13,Month-to-Month,No,Yes,Mailed Check,Yes
2356,24,Male,40,114.68,Two Year,Fiber Optic,No,Mailed Check,Yes
2357,29,Male,23,90.28,One Year,No,Yes,Credit Card,No
2358,66,Male,40,24.71,Two Year,Fiber Optic,Yes,Mailed Check,No
2359,47,Female,50,20.21,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2360,38,Male,10,102.71,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
2361,48,Female,4,98.25,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
2362,41,Male,1,83.81,Month-to-Month,No,No,Credit Card,Yes
2363,37,Female,43,31.57,One Year,DSL,No,Credit Card,No
2364,54,Male,5,62.83,One Year,Fiber Optic,No,Mailed Check,No
2365,21,Female,34,76.3,Month-to-Month,DSL,No,Electronic Check,No
2366,45,Male,66,112.54,Month-to-Month,Fiber Optic,Yes,Bank Transfer,No
2367,61,Female,24,28.64,Two Year,DSL,Yes,Electronic Check,No
2368,37,Male,14,66.7,Two Year,DSL,Yes,Electronic Check,No
2369,41,Male,41,27.35,Month-to-Month,No,No,Mailed Check,Yes
2370,67,Female,42,58.82,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
2371,66,Female,13,32.01,Month-to-Month,Fiber Optic,Yes,Bank Transfer,No
2372,68,Male,29,101.98,One Year,Fiber Optic,No,Mailed Check,No
2373,49,Female,65,38.02,One Year,Fiber Optic,No,Bank Transfer,No
2374,58,Female,46,55.88,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
2375,53,Male,34,54.86,One Year,Fiber Optic,No,Mailed Check,No
2376,70,Female,63,105.29,Month-to-Month,No,No,Bank Transfer,Yes
2377,51,Male,4,93.36,Month-to-Month,Fiber Optic,No,Credit Card,Yes
2378,53,Female,28,16.33,One Year,DSL,No,Mailed Check,No
2379,19,Male,1,17.38,One Year,Fiber Optic,Yes,Credit Card,No
2380,32,Female,36,70.63,Two Year,Fiber Optic,No,Bank Transfer,No
2381,51,Male,13,57.05,Two Year,DSL,Yes,Bank Transfer,No
2382,53,Male,5,40.31,One Year,Fiber Optic,Yes,Mailed Check,No
2383,23,Female,14,97.19,Month-to-Month,DSL,No,Electronic Check,Yes
2384,56,Female,32,24.15,Month-to-Month,DSL,Yes,Bank Transfer,Yes
2385,59,Male,50,117.15,One Year,DSL,No,Bank Transfer,No
2386,68,Male,27,12.65,Month-to-Month,No,Yes,Credit Card,No
2387,68,Female,35,23.01,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2388,71,Female,3,44.24,Month-to-Month,DSL,Yes,Bank Transfer,No
2389,29,Female,4,66.01,Two Year,Fiber Optic,No,Mailed Check,No
2390,20,Female,7,33.77,Month-to-Month,DSL,Yes,Credit Card,Yes
2391,62,Female,3,90.98,Month-to-Month,DSL,Yes,Bank Transfer,Yes
2392,35,Female,59,49.33,Two Year,No,Yes,Credit Card,No
2393,57,Male,1,14.24,One Year,Fiber Optic,No,Mailed Check,No
2394,38,Female,28,106.55,Month-to-Month,No,No,Credit Card,Yes
2395,32,Female,59,113.83,One Year,DSL,No,Electronic Check,No
2396,50,Female,53,78.04,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2397,52,Female,10,98.72,One Year,DSL,No,Credit Card,No
2398,43,Male,71,23.32,One Year,Fiber Optic,Yes,Electronic Check,Yes
2399,25,Male,3,39.57,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
2400,53,Male,7,45.78,One Year,DSL,No,Bank Transfer,No
2401,65,Male,9,115.68,Month-to-Month,Fiber Optic,No,Credit Card,Yes
2402,47,Female,69,66.34,One Year,Fiber Optic,No,Credit Card,No
2403,40,Male,13,10.82,Two Year,Fiber Optic,No,Electronic Check,Yes
2404,59,Female,40,51.82,Month-to-Month,DSL,Yes,Electronic Check,Yes
2405,61,Female,62,10.85,Month-to-Month,DSL,No,Electronic Check,Yes
2406,31,Male,62,36.16,Two Year,Fiber Optic,No,Credit Card,Yes
2407,31,Male,10,60.02,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
2408,19,Female,11,45.57,Month-to-Month,Fiber Optic,Yes,Electronic Check,No
2409,72,Male,62,13.6,Month-to-Month,DSL,No,Bank Transfer,No
2410,54,Male,56,22.8,Month-to-Month,DSL,No,Credit Card,Yes
2411,22,Female,49,70.6,Month-to-Month,Fiber Optic,No,Credit Card,Yes
2412,55,Female,16,86.52,Month-to-Month,DSL,No,Bank Transfer,Yes
2413,62,Female,9,54.5,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2414,58,Female,33,90.46,One Year,Fiber Optic,Yes,Bank Transfer,Yes
2415,71,Female,35,27.97,Month-to-Month,DSL,Yes,Credit Card,No
2416,64,Male,39,23.43,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2417,31,Female,25,102.34,One Year,No,No,Mailed Check,No
2418,73,Female,56,47.31,Month-to-Month,DSL,No,Credit Card,Yes
2419,56,Female,48,57.55,One Year,Fiber Optic,No,Electronic Check,No
2420,42,Male,10,114.23,Month-to-Month,DSL,Yes,Electronic Check,No
2421,37,Female,41,56.65,Two Year,No,Yes,Electronic Check,No
2422,19,Female,59,10.38,Two Year,DSL,No,Bank Transfer,No
2423,56,Male,28,113.18,One Year,DSL,No,Bank Transfer,No
2424,23,Female,41,11.55,Month-to-Month,DSL,Yes,Electronic Check,Yes
2425,34,Female,66,82.85,Two Year,DSL,No,Mailed Check,Yes
2426,42,Female,51,45.52,Two Year,Fiber Optic,No,Electronic Check,Yes
2427,74,Male,62,61.74,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2428,45,Male,30,70.2,One Year,Fiber Optic,No,Bank Transfer,Yes
2429,19,Female,40,54.93,Month-to-Month,No,No,Credit Card,No
2430,52,Female,40,95.18,Month-to-Month,DSL,Yes,Electronic Check,Yes
2431,54,Female,69,112.38,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
2432,22,Male,62,19.51,One Year,DSL,No,Bank Transfer,No
2433,18,Male,15,98.03,Month-to-Month,Fiber Optic,Yes,Electronic Check,No
2434,57,Male,3,24.15,Month-to-Month,No,No,Electronic Check,No
2435,29,Male,24,18.83,One Year,No,Yes,Credit Card,No
2436,73,Male,41,115.14,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
2437,53,Male,63,63.82,One Year,No,No,Bank Transfer,No
2438,62,Female,48,26.79,One Year,Fiber Optic,No,Bank Transfer,Yes
2439,40,Male,61,72.7,Month-to-Month,No,No,Mailed Check,No
2440,64,Female,48,38.96,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
2441,48,Male,47,61.07,One Year,DSL,No,Credit Card,Yes
2442,28,Female,56,78.71,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2443,27,Male,8,105.62,One Year,DSL,No,Mailed Check,Yes
2444,20,Female,18,10.34,Month-to-Month,DSL,No,Bank Transfer,No
2445,71,Female,23,33.56,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2446,31,Female,69,20.59,Month-to-Month,DSL,No,Electronic Check,Yes
2447,33,Male,65,20.68,One Year,DSL,No,Credit Card,No
2448,27,Male,46,114.04,One Year,Fiber Optic,Yes,Electronic Check,Yes
2449,46,Male,66,112.97,Month-to-Month,DSL,Yes,Electronic Check,No
2450,27,Female,69,92.42,Month-to-Month,No,Yes,Bank Transfer,No
2451,29,Female,22,80.74,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2452,47,Female,65,103.28,One Year,No,Yes,Electronic Check,No
2453,58,Male,12,16.42,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
2454,18,Male,19,23.14,One Year,Fiber Optic,Yes,Mailed Check,Yes
2455,22,Female,22,44.88,Two Year,Fiber Optic,Yes,Mailed Check,Yes
2456,37,Male,55,101.57,Two Year,DSL,No,Mailed Check,No
2457,25,Male,62,61.95,Two Year,DSL,Yes,Mailed Check,No
2458,60,Male,51,65.39,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2459,29,Male,48,35.22,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2460,18,Female,17,81.32,Month-to-Month,DSL,No,Mailed Check,Yes
2461,74,Male,13,107.66,Month-to-Month,DSL,No,Mailed Check,No
2462,71,Male,28,46.25,Month-to-Month,DSL,Yes,Mailed Check,Yes
2463,37,Female,67,78.11,One Year,DSL,No,Mailed Check,No
2464,45,Female,5,46.51,Month-to-Month,Fiber Optic,No,Credit Card,Yes
2465,74,Male,60,97.2,Two Year,Fiber Optic,Yes,Mailed Check,No
2466,60,Male,15,62.25,Month-to-Month,DSL,No,Mailed Check,No
2467,54,Male,44,47.34,One Year,DSL,Yes,Electronic Check,No
2468,64,Male,46,56.21,Month-to-Month,DSL,Yes,Mailed Check,No
2469,54,Female,29,20.04,One Year,Fiber Optic,No,Bank Transfer,No
2470,29,Female,68,105.27,Two Year,DSL,No,Mailed Check,No
2471,54,Female,49,115.39,Month-to-Month,Fiber Optic,Yes,Credit Card,No
2472,66,Male,43,62.52,Month-to-Month,Fiber Optic,No,Electronic Check,No
2473,66,Male,68,34.35,Month-to-Month,DSL,No,Mailed Check,Yes
2474,73,Female,20,83.11,One Year,Fiber Optic,No,Bank Transfer,Yes
2475,61,Male,18,59.76,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
2476,73,Female,64,37.75,One Year,No,No,Credit Card,No
2477,45,Female,49,14.23,One Year,Fiber Optic,No,Credit Card,No
2478,64,Female,42,107.87,One Year,Fiber Optic,No,Bank Transfer,Yes
2479,32,Female,12,97.64,One Year,Fiber Optic,No,Electronic Check,No
2480,23,Female,36,101.19,One Year,DSL,No,Credit Card,Yes
2481,61,Female,8,58.38,One Year,Fiber Optic,No,Credit Card,Yes
2482,37,Female,28,92.86,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
2483,67,Male,60,73.93,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
2484,31,Female,49,51.23,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
2485,19,Female,38,102.7,Two Year,DSL,No,Credit Card,No
2486,26,Male,58,119.86,One Year,Fiber Optic,Yes,Credit Card,No
2487,54,Female,5,108.92,Month-to-Month,Fiber Optic,No,Credit Card,Yes
2488,37,Male,46,95.38,Month-to-Month,DSL,No,Credit Card,No
2489,43,Female,2,92.23,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2490,46,Male,25,81.53,Month-to-Month,DSL,No,Bank Transfer,Yes
2491,18,Male,1,103.9,Month-to-Month,DSL,No,Bank Transfer,No
2492,72,Male,69,64.24,Month-to-Month,DSL,No,Mailed Check,No
2493,52,Female,40,29.99,Month-to-Month,No,No,Electronic Check,Yes
2494,23,Male,68,94.49,One Year,Fiber Optic,Yes,Credit Card,Yes
2495,54,Female,69,111.15,Two Year,Fiber Optic,Yes,Mailed Check,No
2496,70,Female,69,47.55,One Year,No,Yes,Bank Transfer,No
2497,22,Female,16,96.13,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
2498,50,Female,54,40.11,Month-to-Month,DSL,Yes,Credit Card,No
2499,66,Female,63,113.69,Month-to-Month,DSL,No,Bank Transfer,No
2500,68,Female,18,85.18,Month-to-Month,DSL,No,Credit Card,No
2501,31,Female,17,72.62,Month-to-Month,DSL,No,Mailed Check,No
2502,29,Male,4,95.79,Month-to-Month,Fiber Optic,Yes,Mailed Check,No
2503,59,Female,9,99.46,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
2504,37,Female,31,108.16,Month-to-Month,DSL,No,Bank Transfer,Yes
2505,70,Male,5,109.12,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
2506,67,Female,16,15.8,Month-to-Month,DSL,Yes,Electronic Check,Yes
2507,41,Male,42,23.52,One Year,DSL,Yes,Mailed Check,No
2508,60,Male,41,100.87,Month-to-Month,DSL,No,Mailed Check,Yes
2509,51,Female,30,114.07,Month-to-Month,No,No,Mailed Check,Yes
2510,42,Female,26,43.84,Month-to-Month,DSL,No,Bank Transfer,No
2511,67,Male,49,10.95,Month-to-Month,No,No,Bank Transfer,Yes
2512,46,Female,31,45.5,Month-to-Month,Fiber Optic,No,Credit Card,Yes
2513,74,Male,50,52.12,Month-to-Month,Fiber Optic,No,Credit Card,Yes
2514,56,Male,15,93.71,Month-to-Month,Fiber Optic,No,Credit Card,Yes
2515,48,Female,52,15.23,One Year,DSL,No,Mailed Check,No
2516,73,Male,38,33.39,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
2517,64,Female,38,108.34,Month-to-Month,DSL,Yes,Bank Transfer,No
2518,60,Female,60,27.03,Month-to-Month,No,Yes,Credit Card,Yes
2519,67,Male,20,93.52,One Year,Fiber Optic,No,Bank Transfer,Yes
2520,40,Male,44,49.74,Month-to-Month,No,No,Electronic Check,Yes
2521,61,Female,63,82.89,Month-to-Month,No,No,Electronic Check,No
2522,55,Female,50,18.12,Month-to-Month,DSL,No,Electronic Check,Yes
2523,37,Female,22,41.52,Month-to-Month,No,No,Bank Transfer,Yes
2524,40,Male,54,56.73,One Year,DSL,No,Electronic Check,No
2525,62,Female,9,104.29,One Year,Fiber Optic,No,Mailed Check,Yes
2526,69,Male,15,71.98,One Year,Fiber Optic,No,Bank Transfer,No
2527,33,Male,48,14.97,Month-to-Month,DSL,Yes,Credit Card,Yes
2528,67,Male,20,98.21,One Year,DSL,No,Electronic Check,No
2529,59,Female,35,16.0,Two Year,Fiber Optic,Yes,Electronic Check,Yes
2530,72,Male,67,112.78,Month-to-Month,DSL,No,Electronic Check,No
2531,25,Female,60,33.29,Month-to-Month,DSL,Yes,Electronic Check,No
2532,67,Male,34,63.67,One Year,Fiber Optic,No,Bank Transfer,Yes
2533,38,Female,54,17.95,One Year,Fiber Optic,No,Credit Card,Yes
2534,18,Female,12,71.79,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2535,72,Male,19,64.7,Two Year,Fiber Optic,No,Mailed Check,Yes
2536,25,Female,26,55.13,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2537,46,Male,23,13.91,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
2538,49,Male,33,106.68,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2539,55,Male,57,98.29,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2540,22,Male,30,79.63,Month-to-Month,DSL,No,Credit Card,Yes
2541,64,Male,23,72.95,Month-to-Month,No,No,Mailed Check,No
2542,39,Male,36,86.44,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2543,64,Male,43,25.84,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2544,51,Female,66,112.59,One Year,DSL,No,Bank Transfer,Yes
2545,18,Male,53,41.31,Month-to-Month,Fiber Optic,No,Credit Card,Yes
2546,72,Male,60,82.21,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2547,72,Female,37,76.74,Month-to-Month,DSL,No,Mailed Check,No
2548,43,Female,61,80.03,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2549,60,Male,53,106.68,One Year,Fiber Optic,Yes,Bank Transfer,No
2550,27,Male,12,42.55,One Year,DSL,No,Electronic Check,No
2551,47,Male,35,92.38,One Year,DSL,No,Electronic Check,Yes
2552,67,Female,67,75.82,Month-to-Month,DSL,Yes,Credit Card,No
2553,35,Male,38,18.37,Two Year,Fiber Optic,No,Electronic Check,Yes
2554,34,Female,24,55.56,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2555,43,Male,40,102.17,One Year,Fiber Optic,Yes,Electronic Check,Yes
2556,25,Male,65,44.69,Month-to-Month,DSL,No,Bank Transfer,No
2557,64,Female,57,63.05,Month-to-Month,DSL,No,Mailed Check,Yes
2558,57,Male,45,63.75,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2559,66,Male,13,77.98,One Year,No,Yes,Credit Card,No
2560,29,Male,6,107.24,One Year,No,No,Mailed Check,Yes
2561,44,Female,71,29.09,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2562,25,Male,47,65.51,Month-to-Month,DSL,No,Bank Transfer,No
2563,42,Male,44,56.67,Two Year,DSL,No,Mailed Check,No
2564,63,Female,32,42.55,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2565,21,Female,3,111.16,Month-to-Month,DSL,No,Electronic Check,No
2566,50,Male,54,10.9,Month-to-Month,DSL,No,Credit Card,Yes
2567,18,Male,38,23.43,Month-to-Month,No,No,Bank Transfer,No
2568,36,Female,4,90.67,Month-to-Month,DSL,Yes,Mailed Check,No
2569,48,Male,17,38.98,One Year,Fiber Optic,No,Credit Card,No
2570,33,Male,37,89.55,One Year,DSL,Yes,Bank Transfer,No
2571,31,Female,36,101.55,Month-to-Month,DSL,No,Mailed Check,Yes
2572,70,Male,58,38.01,Two Year,Fiber Optic,No,Bank Transfer,No
2573,65,Male,41,31.11,One Year,DSL,No,Mailed Check,No
2574,22,Female,8,25.98,One Year,No,No,Mailed Check,No
2575,58,Male,67,32.01,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2576,43,Male,30,39.39,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
2577,45,Male,52,105.56,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2578,19,Female,25,94.7,One Year,Fiber Optic,No,Electronic Check,No
2579,67,Male,52,10.2,Two Year,Fiber Optic,No,Credit Card,Yes
2580,23,Female,59,106.15,Month-to-Month,Fiber Optic,Yes,Electronic Check,Yes
2581,26,Female,30,18.67,One Year,Fiber Optic,Yes,Bank Transfer,No
2582,50,Male,67,82.08,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
2583,58,Female,4,26.66,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2584,42,Male,57,16.85,Two Year,DSL,No,Mailed Check,No
2585,65,Male,63,93.57,Month-to-Month,DSL,Yes,Credit Card,No
2586,30,Male,32,61.39,Month-to-Month,Fiber Optic,No,Credit Card,No
2587,26,Female,51,75.9,Two Year,DSL,No,Bank Transfer,No
2588,70,Male,63,56.79,Month-to-Month,Fiber Optic,No,Credit Card,No
2589,30,Male,1,17.39,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
2590,48,Male,19,91.36,One Year,DSL,Yes,Electronic Check,Yes
2591,58,Female,35,100.24,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2592,28,Female,63,14.56,Month-to-Month,Fiber Optic,No,Credit Card,Yes
2593,21,Male,26,51.33,Two Year,DSL,Yes,Credit Card,No
2594,51,Male,13,71.3,Month-to-Month,DSL,No,Mailed Check,No
2595,55,Male,23,76.57,Month-to-Month,DSL,Yes,Mailed Check,No
2596,63,Male,35,73.6,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2597,21,Female,12,86.22,Two Year,Fiber Optic,No,Credit Card,Yes
2598,55,Female,9,116.35,Two Year,DSL,No,Credit Card,Yes
2599,36,Female,67,52.96,Month-to-Month,DSL,Yes,Credit Card,Yes
2600,23,Female,44,71.23,One Year,DSL,No,Credit Card,No
2601,51,Female,61,86.9,One Year,Fiber Optic,No,Electronic Check,No
2602,35,Female,21,75.17,One Year,Fiber Optic,No,Bank Transfer,No
2603,30,Female,7,52.54,Month-to-Month,Fiber Optic,Yes,Mailed Check,Yes
2604,58,Male,11,78.65,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2605,40,Male,45,81.51,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
2606,36,Male,32,74.35,One Year,No,Yes,Electronic Check,No
2607,62,Male,36,32.56,Two Year,Fiber Optic,No,Mailed Check,Yes
2608,28,Male,37,65.66,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2609,18,Male,41,107.28,Month-to-Month,DSL,No,Mailed Check,No
2610,41,Female,49,105.55,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2611,71,Male,15,92.59,Two Year,Fiber Optic,No,Bank Transfer,No
2612,24,Female,13,86.69,Month-to-Month,DSL,No,Mailed Check,No
2613,42,Male,53,26.86,One Year,Fiber Optic,No,Electronic Check,Yes
2614,38,Female,33,60.54,One Year,DSL,Yes,Mailed Check,No
2615,32,Female,32,22.2,Two Year,DSL,No,Electronic Check,No
2616,18,Male,48,99.9,Month-to-Month,DSL,Yes,Mailed Check,No
2617,29,Male,68,42.01,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2618,24,Male,57,94.36,Two Year,DSL,No,Credit Card,No
2619,32,Male,62,99.6,Month-to-Month,No,Yes,Bank Transfer,No
2620,38,Male,2,108.17,Month-to-Month,DSL,Yes,Bank Transfer,No
2621,36,Female,16,92.92,Month-to-Month,DSL,No,Mailed Check,Yes
2622,46,Male,8,72.12,Month-to-Month,Fiber Optic,No,Mailed Check,No
2623,42,Female,19,75.8,Two Year,Fiber Optic,Yes,Electronic Check,No
2624,50,Female,32,45.26,Month-to-Month,DSL,No,Electronic Check,Yes
2625,66,Female,67,29.47,Two Year,DSL,Yes,Electronic Check,No
2626,49,Male,32,24.37,Month-to-Month,DSL,Yes,Electronic Check,No
2627,66,Male,25,30.02,Month-to-Month,Fiber Optic,Yes,Credit Card,No
2628,52,Male,53,112.73,Two Year,Fiber Optic,No,Credit Card,No
2629,61,Male,25,28.09,Two Year,Fiber Optic,No,Mailed Check,No
2630,55,Male,33,89.61,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2631,43,Male,31,30.31,Month-to-Month,DSL,No,Mailed Check,Yes
2632,28,Female,36,117.28,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2633,52,Male,49,50.32,Month-to-Month,No,Yes,Mailed Check,Yes
2634,25,Female,44,55.34,Two Year,Fiber Optic,Yes,Credit Card,Yes
2635,63,Female,48,54.5,Month-to-Month,Fiber Optic,Yes,Credit Card,Yes
2636,31,Male,30,99.81,Month-to-Month,No,No,Credit Card,Yes
2637,27,Male,13,34.01,Month-to-Month,Fiber Optic,No,Electronic Check,No
2638,19,Male,43,101.41,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2639,63,Male,16,82.28,Month-to-Month,Fiber Optic,Yes,Bank Transfer,Yes
2640,26,Male,26,34.23,Month-to-Month,Fiber Optic,No,Mailed Check,Yes
2641,20,Male,47,17.19,One Year,Fiber Optic,No,Bank Transfer,No
2642,38,Female,37,95.25,One Year,DSL,No,Credit Card,No
2643,43,Female,3,34.09,Month-to-Month,DSL,No,Electronic Check,No
2644,25,Female,26,107.8,One Year,Fiber Optic,No,Credit Card,No
2645,65,Female,15,24.28,One Year,DSL,No,Bank Transfer,No
2646,19,Female,66,77.8,Month-to-Month,DSL,Yes,Credit Card,No
2647,23,Female,28,86.14,Two Year,DSL,No,Electronic Check,No
2648,45,Male,38,82.35,Month-to-Month,DSL,No,Credit Card,No
2649,70,Male,44,44.76,Month-to-Month,Fiber Optic,No,Electronic Check,No
2650,46,Male,53,106.31,Month-to-Month,Fiber Optic,No,Bank Transfer,Yes
2651,43,Female,4,94.68,Two Year,Fiber Optic,No,Bank Transfer,Yes
2652,42,Female,44,66.12,Month-to-Month,DSL,No,Mailed Check,Yes
2653,29,Female,46,76.36,Month-to-Month,DSL,Yes,Mailed Check,No
2654,22,Male,26,72.3,One Year,Fiber Optic,No,Credit Card,No
2655,51,Male,13,114.14,Two Year,DSL,No,Credit Card,Yes
2656,65,Male,69,108.61,Two Year,Fiber Optic,Yes,Electronic Check,No
2657,54,Female,44,35.9,Month-to-Month,Fiber Optic,No,Mailed Check,No
2658,32,Female,53,38.9,One Year,Fiber Optic,No,Bank Transfer,No
2659,61,Female,51,117.96,Month-to-Month,DSL,No,Credit Card,Yes
2660,53,Male,13,36.02,One Year,Fiber Optic,Yes,Credit Card,No
2661,32,Female,41,114.88,Month-to-Month,Fiber Optic,No,Electronic Check,Yes
2662,60,Male,11,81.47,One Year,Fiber Optic,No,Electronic Check,Yes
2663,65,Male,37,15.51,Month-to-Month,Fiber Optic,No,Credit Card,Yes
